Marca,Modelo,Version,Precio,Combustible,Año,Kms,Potencia,Puertas,Cambio,Color,Distribuidor
NISSAN,QASHQAI,NISSAN QASHQAI 1.2i DIGT SS ACENTA 4X2 5p.,15495,Gasolina,2018-01-01,86472.0,115,5,Manual,Blanco,Autodisa Concesionario Oficial Peugeot
SEAT,Ibiza,SEAT Ibiza 1.0 MPI 59kW 80CV Style 5p.,13900,Gasolina,2019-01-01,200.0,80,5,Manual,Rojo,Seat – Opel – Mazda
CITROEN,Jumper,CITROEN Jumper 35 L2H2 2.2 HDi 110cv Euro 5,17900,Diésel,2016-01-01,58638.0,110,5,Manual,Blanco,Automóviles Eduardo
BMW,X6,BMW X6 M50i 5p.,99900,Gasolina,2020-01-01,9500.0,530,5,Automático,Blanco,4DRIVE Cars
JAGUAR,F-Type,JAGUAR FType 2.0 I4 300PS RWD Auto 3p.,59800,Gasolina,2020-01-01,800.0,300,3,Automático,Blanco,Canaauto
CITROEN,Berlingo,CITROEN Berlingo Talla M BlueHDi 100 SS SHINE 5p.,20500,Diésel,2020-01-01,5.0,102,5,Manual,Blanco,Drivim Lleida
MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe GLC 250 d 4MATIC 5p.,54500,Diésel,2019-01-01,29169.0,204,5,Automático,Azul,Mr Automotive
MAZDA,Mazda6,MAZDA Mazda6 2.2 DE Lux.  Prem.  Trav CN 4p.,27600,Diésel,2018-01-01,4900.0,175,5,Manual,Gris,Central Seminuevos Km0
KIA,Sportage,KIA Sportage 1.7 CRDi VGT 85 kW Concept 4x2 EcoDynam 5p.,20500,Diésel,2017-01-01,32000.0,115,5,Manual,Rojo,Ford Autominesa
SEAT,Ibiza,SEAT Ibiza 1.0 EcoTSI 85kW 115CV FR Plus 5p.,16900,Gasolina,2019-01-01,10918.0,115,5,Manual,Rojo,Ancrisa AMS Conde
LEXUS,CT,LEXUS CT 200h Executive 5p.,12000,Híbrido,2015-01-01,87000.0,136,5,Automático,Marrón,Ald Automotive
LAND-ROVER,Defender,LAND-ROVER Defender 2.0 D200 SD4 Auto 4WD 5p.,59500,Diésel,2020-01-01,16.0,200,5,Automático,Blanco,King Green
RENAULT,Captur,RENAULT Captur Zen TCe GPF 110kW 150CV EDC 5p.,23000,Gasolina,2019-01-01,9100.0,150,5,Automático,Negro,Herrero y Lopez
DS,DS 3 Crossback,DS DS 3 Crossback BlueHDi 96 kW Auto PERFORMANCE LINE 5p.,32499,Diésel,2020-01-01,4.0,131,5,Automático,Gris,DS Salón Vitoria Alava Lascaray
FIAT,Tipo,FIAT Tipo 1.4 16v Easy 70kW 95CV gasolina 5p. 5p.,12200,Gasolina,2018-01-01,11350.0,95,5,Manual,Gris,Motor Village Madrid
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,16200,Diésel,2016-01-01,68984.0,150,5,Manual,Blanco,Tml Fabrica De Remolques
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 180 5p.,27500,Gasolina,2020-01-01,6020.0,122,5,Manual,Rojo,Grupo Cars
TOYOTA,Rav4,TOYOTA Rav4 2.5l hybrid 2WD Feel 5p.,22995,Híbrido,2016-01-01,59944.0,197,5,Automático,Azul,Artal Automoción
OPEL,Mokka X,OPEL Mokka X 1.4 T 103kW 4X2 SS Excellence 5p.,13450,Gasolina,2018-01-01,83000.0,140,5,Manual,Gris,C.S.V.
PEUGEOT,Expert,PEUGEOT Expert Furgon Pro 1.6 BlueHDi 70KW 95Standard,15900,Diésel,2018-01-01,42441.0,95,5,Manual,Blanco,Gaztelu Ocasion Cantabria
CITROEN,C3,CITROEN C3 BlueHDi 73KW 100CV SS FEEL 5p.,13999,Diésel,2020-01-01,2.0,99,5,Manual,Rojo,Concesión Oficial Citroën Álava Lascaray
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan 2.0 TDI 110cv 4x2 T1 BlueMotion Tech 5p.,11500,Diésel,2012-01-01,103000.0,110,5,Manual,Blanco,0af701cde8c17d98e00d88e21fb6fcf8
ABARTH,124 Spider,ABARTH 124 Spider 124 Spider 125kW Auto 2p.,28990,Gasolina,2018-01-01,23400.0,170,3,Automático,Negro,Automóviles Cervera
PEUGEOT,Bipper,PEUGEOT Bipper 1.3 HDi 59KW 80CV,6690,Diésel,2017-01-01,108918.0,80,3,Manual,Blanco,Clicars
OPEL,Insignia,OPEL Insignia 1.6 CDTI Start  Stop 120 CV Business 5p.,9890,Diésel,2016-01-01,112400.0,120,5,Manual,Blanco,H R Motor Navarra
OPEL,Astra,OPEL Astra 1.4 Turbo SS 110kW Excellence ST 5p.,10650,Gasolina,2017-01-01,74000.0,150,5,Manual,Gris,C.S.V. Motor
AUDI,A3,AUDI A3 2.0 TFSI 140kW 190CV Sedan 4p.,23900,Gasolina,2017-01-01,52408.0,190,5,Manual,Blanco,Autobin
FIAT,Panda,FIAT Panda Cross 1.3 80CV Diesel E5 4x4 5p.,11290,Diésel,2016-01-01,59500.0,80,5,Manual,Blanco,HERNAN AUTOMOCION
FORD,Focus,FORD Focus 1.6 TIVCT 92kW PowerShift Trend 5p.,11500,Gasolina,2017-01-01,91211.0,125,5,Automático,Negro,Flexicar Sevilla
AUDI,Q2,AUDI Q2 Advanced 1.6 TDI 85kW 116CV 5p.,18990,Diésel,2017-01-01,54000.0,116,5,Manual,Rojo,Gestican Automóviles
OPEL,Mokka,OPEL Mokka 1.4 T 4X2 SS Excellence 5p.,13500,Gasolina,2015-01-01,68000.0,140,5,Manual,Blanco,Mmmotor
OPEL,Insignia,OPEL Insignia ST 1.6 CDTI SS ecoFLEX 136 CV Business 5p.,10890,Diésel,2016-01-01,85000.0,136,5,Manual,Blanco,MB Automoviles
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC AMG Line 5p.,37990,Diésel,2016-01-01,39000.0,170,5,Automático,Gris,TOP CAR
VOLKSWAGEN,Caddy,VOLKSWAGEN Caddy Furgon 1.6 TDI 75CV,7900,Diésel,2015-01-01,78000.0,75,5,Manual,Blanco,AVANT CAR
AUDI,A1,AUDI A1 Adrenalin 1.6 TDI 85kW 116CV Sportback 5p.,13900,Diésel,2018-01-01,39094.0,116,5,Manual,Negro,"SHOPING CAR VECINDARIO, S.L."
BMW,Serie 7,BMW Serie 7 740LdA xDrive 4p.,59900,Diésel,2016-01-01,113874.0,320,5,Automático,Negro,LURAUTO Navarra
CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso BlueHDi 88KW 120CV Feel 5p.,11990,Diésel,2017-01-01,119000.0,120,5,Manual,Negro,Autocasión Serma
JEEP,Grand Cherokee,JEEP Grand Cherokee 6.4 V8 HEMI SRT 5p.,50000,Gasolina,2015-01-01,85000.0,468,5,Automático,Negro,SLAM AUTO
VOLKSWAGEN,Transporter,VOLKSWAGEN Transporter Chasis CS Corto 2.0 TDI 84cv 2.8T,14999,Diésel,2014-01-01,82156.0,84,3,Manual,Blanco,Alcoma Internacional 1984
VOLVO,XC60,VOLVO XC60 2.0 D3 RDesign Momentum 5p.,19900,Diésel,2016-01-01,78900.0,150,5,Manual,Negro,Coches AMB
AUDI,A4,AUDI A4 Avant 2.0 TDI 150 quattro S line edition 5p.,18100,Diésel,2015-01-01,99058.0,150,5,Manual,Azul,CarNext.com
KIA,ceed,KIA ceed 1.4 TGDi 103kW 140CV Tech 5p.,17490,Gasolina,2018-01-01,27194.0,140,5,Manual,Rojo,Flexicar Valencia
LEXUS,RC,LEXUS RC 2.5 300h Executive Navigation 2p.,36850,Híbrido,2018-01-01,20250.0,223,3,Automático,Gris,Seminuevos y Ocasión Lexus Madrid
KIA,Picanto,KIA Picanto 1.0 CVVT 49kW 67CV Concept 5p.,9500,Gasolina,2019-01-01,21166.0,67,5,Manual,Blanco,Valgauto Motor
TOYOTA,Rav4,TOYOTA Rav4 120D 4X2 Advance 5p.,17990,Diésel,2015-01-01,68400.0,124,5,Manual,Gris,Automoviles Arroyo
FORD,Transit Courier,FORD Transit Courier Van 1.5 TDCi 75cv Ambiente,6500,Diésel,2015-01-01,80000.0,75,3,Manual,Blanco,Ald Automotive
RENAULT,Master,RENAULT Master Furg. DC T L3H2 3500 B dCi 100kW 135CV 4p.,24139,Diésel,2020-01-01,168.0,135,5,Manual,Blanco,Vidal Movil
PEUGEOT,3008,PEUGEOT 3008 1.2 PureTech 96KW SS Allure EAT8 5p.,27500,Gasolina,2020-01-01,10.0,130,5,Automático,Azul,Caetano Motors Málaga
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW150CV BMT 5p.,21990,Diésel,2016-01-01,105000.0,150,5,Manual,Gris,GTautos
PEUGEOT,2008,PEUGEOT 2008 Signature 1.2 PureTech 60KW 82CV 5p.,12995,Gasolina,2019-01-01,26080.0,82,5,Manual,Verde,VALENCIA- M
SEAT,Mii,SEAT Mii 1.0 12v 75cv Style 3p.,5450,Gasolina,2013-01-01,54526.0,75,3,Manual,Rojo,Canalcar
BMW,X4,BMW X4 M40d 5p.,60900,Diésel,2018-01-01,28000.0,326,5,Automático,Blanco,A7 Motors
SKODA,Octavia,SKODA Octavia Combi 2.0 TDI 110kW 150CV DSG Style 5p.,28690,Diésel,2020-01-01,11000.0,150,5,Automático,Azul,Mourente Motor
DS,DS 7 Crossback,DS DS 7 Crossback BlueHDi 132kW 180CV Auto. SO CHIC 5p.,33900,Diésel,2020-01-01,10000.0,180,5,Automático,Gris,PSA Retail Valencia - Tres Cruces
DACIA,Sandero,DACIA Sandero Stepway Comfort TCE 66kW 90CV  SS 5p.,11500,Gasolina,2019-01-01,15407.0,90,5,Manual,Blanco,Auto Almogàvers
HYUNDAI,i30,HYUNDAI i30 1.4 Essence 5p.,8900,Gasolina,2015-01-01,119921.0,100,5,Manual,Gris,Autos Madrid
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 85kW 115CV Variant 5p.,16900,Diésel,2019-01-01,32000.0,115,5,Manual,Blanco,Levante Wagen
SEAT,Tarraco,SEAT Tarraco 1.5 TSI 110kW 150CV StSp Style 5p.,25900,Gasolina,2019-01-01,24261.0,150,5,Manual,Blanco,Seat Castellana Motor
KIA,ceed,KIA ceed 1.4 TGDi 103kW 140CV Tech DCT 5p.,21900,Gasolina,2020-01-01,15.0,140,5,Automático,Rojo,Valgauto Motor Valencia
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 d Urban 5p.,20900,Diésel,2016-01-01,89000.0,136,5,Manual,Blanco,Autocas
HYUNDAI,i10,HYUNDAI i10 1.0 Tecno 5p.,10050,Gasolina,2019-01-01,10707.0,66,5,Manual,Azul,Proa Automocion
CITROEN,C5 Aircross,CITROEN C5 Aircross BlueHdi 132kW 180CV SS EAT8 Shine 5p.,29900,Diésel,2020-01-01,5907.0,177,5,Automático,Blanco,Mosancar
CITROEN,C3 Aircross,CITROEN C3 Aircross BlueHDi 73kW 100CV SS CSeries 5p.,18695,Diésel,2020-01-01,2.0,102,5,Manual,Gris,Palausa Citroën
OPEL,Mokka X,OPEL Mokka X 1.6CDTi 100kW 136CV 4X2 SS Excellence 5p.,12900,Diésel,2017-01-01,91000.0,136,5,Manual,Blanco,WagenMuñoz
OPEL,Mokka,OPEL Mokka 1.4 T 4X2 SS Selective 5p.,12500,Gasolina,2016-01-01,76000.0,140,5,Manual,Gris,4fb845c67d91bcb3178498fc6fe1fedc
BMW,X1,BMW X1 sDrive18d 5p.,24800,Diésel,2017-01-01,61000.0,150,5,Automático,Negro,e89454e2da553621aa11031c80ce316d
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 113 CDI Extralarga,19950,Diésel,2014-01-01,57000.0,136,5,Manual,Blanco,MID Car
OPEL,Astra,OPEL Astra 1.7 CDTi 110 CV Excellence ST 5p.,8950,Diésel,2012-01-01,115000.0,110,5,Manual,Gris,Ural Motor
FIAT,Tipo,FIAT Tipo SW 1.4 TJet 88kW 120CV Mirror 5p.,16690,Gasolina,2019-01-01,1.0,120,5,Manual,Azul,Fiateira Motor
MITSUBISHI,Montero,MITSUBISHI Montero 3.2 DID Spirit Auto 3p.,28300,Diésel,2017-01-01,41000.0,190,3,Automático,Blanco,Talleres Gaibar Sl
BMW,X1,BMW X1 xDrive18d 5p.,12990,Diésel,2014-01-01,112000.0,143,5,Manual,Negro,Global Luxury Cars Velilla
AUDI,Q5,AUDI Q5 Design 2.0 TDI 140kW quattro S tronic 5p.,36900,Diésel,2017-01-01,54000.0,190,5,Automático,Gris,Autos Sarriko
PEUGEOT,208,PEUGEOT 208 5P ACTIVE 1.6 BlueHDi 75 5p.,7990,Diésel,2016-01-01,114000.0,75,5,Manual,Blanco,Auto-Gallar
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D NCONNECTA 5p.,22450,Gasolina,2019-01-01,7559.0,140,5,Manual,Negro,NISSAN NIGORRA BALEARES
PEUGEOT,308,PEUGEOT 308 5p Allure 2.0 BlueHDi 150 5p.,15990,Diésel,2016-01-01,107000.0,150,5,Manual,Gris,Flexicar Málaga
OPEL,Corsa,OPEL Corsa 1.5D DT 74kW 100CV GSLine 5p.,18300,Diésel,2020-01-01,4.0,102,5,Manual,Blanco,GJ AUTOMOTIVE
PEUGEOT,5008,PEUGEOT 5008 Allure 2.0 BlueHDi 150 FAP 5p.,14250,Diésel,2016-01-01,95200.0,150,5,Manual,Blanco,Autofesa
OPEL,Grandland X,OPEL Grandland X 1.2 Turbo 120 Aniversario 5p.,19995,Gasolina,2019-01-01,23206.0,130,5,Manual,Blanco,Jemoya S.A
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI The Original 2.0 TSI 180kW 245CV 3p.,39500,Gasolina,2019-01-01,6000.0,245,3,Manual,Rojo,951ad38ed78db74d49869caabe629a22
SEAT,Alhambra,SEAT Alhambra 2.0 TDI 110kW 150CV DSG StSp Sty Pl L 5p.,19900,Diésel,2016-01-01,109000.0,150,5,Automático,Gris,AJ CARS
NISSAN,X-TRAIL,NISSAN XTRAIL 1.6 dCi 4x4i TEKNA 5p.,20300,Diésel,2017-01-01,25000.0,130,5,Manual,Negro,Celowagen
SUZUKI,Vitara,SUZUKI Vitara 1.4 T GLE 4WD Mild Hybrid 5p.,20900,Híbrido,2020-01-01,5.0,129,5,Manual,Blanco,MENDAUR MOTOR
OPEL,Corsa,OPEL Corsa 1.4 66kW 90CV 120 Aniversario 5p.,9900,Gasolina,2019-01-01,26900.0,90,5,Manual,Gris,Usauto
PORSCHE,Cayenne,PORSCHE Cayenne GTS 5p.,134900,Gasolina,2020-01-01,6600.0,460,5,Automático,Negro,Centro Porsche Barcelona
CITROEN,C4 Cactus,CITROEN C4 Cactus PureTech 110 SS CSeries 5p.,17400,Gasolina,2020-01-01,7.0,110,5,Manual,Blanco,Javier
CITROEN,Jumper,CITROEN Jumper BlueHDi 81KW 110CV Furgon 35L3H2 4p.,18000,Diésel,2018-01-01,52356.0,110,5,Manual,Blanco,Fornault
BMW,Serie 3,BMW Serie 3 320d EfficientDynamics 4p.,19790,Diésel,2017-01-01,69098.0,163,5,Manual,Gris,Clicars
MAZDA,CX-5,MAZDA CX5 2.2 DE Black Tech Edition 2WD AT 5p.,17700,Diésel,2016-01-01,76340.0,150,5,Automático,Blanco,CarNext.com
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Advance 5p.,20800,Híbrido,2018-01-01,23560.0,122,5,Automático,Negro,Automóviles ENKCARS
KIA,Sportage,KIA Sportage 1.6 GDI 135CV Concept 4x2 5p.,13500,Gasolina,2015-01-01,77870.0,135,5,Manual,Blanco,Automóviles Ciprés
LEXUS,RX,LEXUS RX 450h Corporate 5p.,37900,Híbrido,2016-01-01,63426.0,313,5,Automático,Blanco,Automóviles Gabilondo
FIAT,500,FIAT 500 Star 1.2 8v 51KW 69 CV 3p.,10000,Gasolina,2019-01-01,11500.0,69,3,Manual,Blanco,5ff51cd261d2c87d245661585556cd39
JAGUAR,XE,JAGUAR XE 2.0 AJ200D Diesel Auto RWD XE RSport 4p.,19190,Diésel,2015-01-01,104285.0,180,5,Automático,Azul,Ocasion Plus
KIA,Sportage,KIA Sportage 1.7 CRDi VGT Drive 4x2 EcoDynamics 5p.,18000,Diésel,2017-01-01,90000.0,115,5,Manual,Rojo,ad0579834f8a91ee757c410bc0bf677d
FIAT,Panda,FIAT Panda Cross 09 66kW 85CV TwinAir 4x4 5p.,15900,Gasolina,2020-01-01,7.0,85,5,Manual,Verde,Vian Automobile
RENAULT,Espace,RENAULT Espace Zen Energy dCi 118kW 160CV TT EDC 5p.,20490,Diésel,2016-01-01,59000.0,160,5,Automático,Negro,Flexicar Mostoles
RENAULT,Zoe,RENAULT Zoe Life 40 R90 5p.,19900,Eléctrico,2019-01-01,1100.0,92,5,Automático,Blanco,Vearsa
TOYOTA,Auris,TOYOTA Auris 1.8 140H Feel Touring Sports 5p.,15990,Híbrido,2016-01-01,84189.0,136,5,Automático,Azul,Flexicar Valencia
KIA,Rio,KIA Rio 1.2 CVVT 62kW 84CV Tech 5p.,7500,Gasolina,2017-01-01,74000.0,84,5,Manual,Rojo,967fc0ee903cd7fd9388cc6e9c3cc0e0
CITROEN,C4 Cactus,CITROEN C4 Cactus BlueHDi 73KW 100CV Feel 5p.,11990,Diésel,2017-01-01,68972.0,100,5,Manual,Rojo,Autos Madrid
SKODA,Fabia,SKODA Fabia 1.2 TSI 81KW 110cv Ambition 5p.,16000,Gasolina,2017-01-01,5000.0,110,5,Manual,Blanco,Automóviles Nicolás Mesa
FIAT,500,FIAT 500 Lounge 1.0 6v GSE 52KW 70 CV 3p.,14990,Híbrido,2020-01-01,10.0,70,3,Manual,Blanco,Eurotoledo
NISSAN,LEAF,NISSAN LEAF 40kWh Tekna ProPilot Park 5p.,32250,Eléctrico,2019-01-01,2500.0,150,5,Automático,Blanco,"NISSAN Barbera, Granollers, Terrassa, Igualada..."
FIAT,Tipo,FIAT Tipo 1.6 Easy 88kW 120CV diesel Mjet Aut.SW 5p.,9900,Diésel,2017-01-01,107000.0,120,5,Manual,Blanco,Ac Motor Villaviciosa
SEAT,Ibiza,SEAT Ibiza 1.4 TDI 90cv Reference Plus 5p.,7950,Diésel,2015-01-01,108967.0,90,5,Manual,Blanco,Autoplanet
MERCEDES-BENZ,Clase V,MERCEDES-BENZ Clase V 220 d Avantgarde Largo 5p.,38500,Diésel,2018-01-01,34200.0,163,5,Manual,Azul,Gazpi Mercedes-Benz
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan T1 2.0 TDI 150CV BMT 4x2 5p.,17500,Diésel,2016-01-01,78000.0,150,5,Manual,Gris,cd9c358d567d5e8633aa923ce3152e92
CITROEN,C-Elysée,CITROEN CElysee PureTech 60KW 82CV Shine 4p.,11000,Gasolina,2019-01-01,38269.0,82,5,Manual,Gris,Perez y Llinares
PEUGEOT,Rifter,PEUGEOT Rifter Active NavStandard PureTech 81kW 5p.,19250,Gasolina,2020-01-01,6000.0,110,5,Manual,Gris,Ok Cars
FORD,C-Max,FORD CMax 1.6 TDCi 95 Trend 5p.,12000,Diésel,2015-01-01,48000.0,95,5,Manual,Marrón,f839899a2b8435c30c8b0986132fbaea
SEAT,Ibiza,SEAT Ibiza 1.0 EcoTSI 70kW 95CV Style 5p.,10450,Gasolina,2018-01-01,68000.0,95,5,Manual,Blanco,C.S.V. Motor
FIAT,Tipo,FIAT Tipo 1.3 Easy 70kW 95CV diesel Mjet. 5p 5p.,13500,Diésel,2018-01-01,98.0,95,5,Manual,Blanco,Vian Automobile
OPEL,Astra,OPEL Astra 1.2T SHL 81kW 110CV GS Line 5p.,18200,Gasolina,2019-01-01,4500.0,110,5,Manual,Azul,SPOTICAR GIL MOTOR
KIA,ceed,KIA ceed 1.4 CVVT 74kW 100CV Drive 5p.,15990,Gasolina,2019-01-01,9167.0,100,5,Manual,Rojo,Kia Autopista Sur
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI Performance 2.0 TSI DSG BMT 5p.,28900,Gasolina,2017-01-01,79000.0,230,5,Automático,Negro,BORA BORA AUTOS S.L.U
JEEP,Compass,JEEP Compass 1.4 Mair 125kW Limited 4x4 AD Auto 5p.,29990,Gasolina,2018-01-01,0.0,170,5,Automático,Blanco,Vian Automobile
AUDI,Q3,AUDI Q3 Sport edit 2.0 TDI 110kW 150CV quattro 5p.,22900,Diésel,2017-01-01,63261.0,150,5,Manual,Gris,LOVE CARS
OPEL,Combo Life,OPEL Combo Life 1.5 TD 75kW 100CV SS Selective L 5p.,17900,Diésel,2020-01-01,28423.0,100,5,Manual,Blanco,Gaztelu Ocasion Cantabria
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d Avantgarde Estate 5p.,27300,Diésel,2016-01-01,59817.0,170,5,Automático,Gris,Mecha
FIAT,Panda,FIAT Panda 1.2 Lounge 51kW 69CV 5p.,8500,Gasolina,2019-01-01,14790.0,69,5,Manual,Rojo,Grupo Nieto Adame / Apremier Nieto Group (GNA/ANG)
BMW,Serie 5,BMW Serie 5 535i Gran Turismo 5p.,21490,Gasolina,2013-01-01,69935.0,306,5,Automático,Azul,Flexicar Barcelona
JAGUAR,E-Pace,JAGUAR EPace 2.0D 110kW S 4WD Auto 5p.,43500,Diésel,2020-01-01,13258.0,150,5,Automático,Rojo,Automoviles Sanchez
AUDI,A3,AUDI A3 Sedan S line 35 TDI 110kW S tronic 4p.,29600,Diésel,2020-01-01,9685.0,150,5,Automático,Gris,Telenauto Concesionario oficial Volkswagen
OPEL,Corsa,OPEL Corsa 1.2T XHL 74kW 100CV Elegance 5p.,16500,Gasolina,2020-01-01,10.0,100,5,Manual,Azul,GP Automocion VN Valencia
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 250 d Marco Polo Activity Largo 4p.,30990,Diésel,2018-01-01,65000.0,190,5,Automático,Gris,Negrete Motor
OPEL,Corsa,OPEL Corsa 1.2 XEL 55kW 75CV Edition 5p.,12490,Gasolina,2020-01-01,1.0,75,5,Manual,Naranja,"Argauto, SA. Opel"
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 180CV 4x4 HSE Dynamic 5p.,35999,Diésel,2016-01-01,74900.0,180,5,Automático,Blanco,DLX Automóviles
SSANGYONG,Korando,SSANGYONG Korando D20T 149cv Premium 4x2 5p.,11990,Diésel,2015-01-01,80271.0,149,5,Manual,Blanco,Flexicar Barcelona
KIA,Niro,KIA Niro 1.6 GDi Hibrido Concept 5p.,17990,Híbrido,2017-01-01,46990.0,141,5,Automático,Negro,Flexicar Sevilla
MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe GLC 250 d 4MATIC 5p.,40999,Diésel,2018-01-01,75000.0,204,5,Automático,Gris,ESCUDERIA
HYUNDAI,IONIQ,HYUNDAI IONIQ 1.6 GDI HEV Klass Nav DCT 5p.,17990,Híbrido,2018-01-01,31560.0,141,5,Automático,Naranja,Gamboa Ocasión
OPEL,Grandland X,OPEL Grandland X 1.2 Turbo Excellence 5p.,20900,Gasolina,2019-01-01,38141.0,130,5,Manual,Blanco,Integral Motion Madrid
MERCEDES-BENZ,Clase GLS,MERCEDES-BENZ Clase GLS GLS 350 d 4MATIC 5p.,61990,Diésel,2017-01-01,115242.0,258,5,Manual,Gris,automotorDURSAN.com A
VOLKSWAGEN,Scirocco,VOLKSWAGEN Scirocco RLine 1.4 TSI BMT 3p.,17500,Gasolina,2017-01-01,47500.0,125,3,Manual,Blanco,37905b9b4fdb8fa311b30448254d51fe
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d Style 5p.,18900,Diésel,2016-01-01,77000.0,109,5,Automático,Rojo,Quality Cars
PEUGEOT,2008,PEUGEOT 2008 Allure 1.6 BlueHDi 100 5p.,11299,Diésel,2016-01-01,80322.0,100,5,Manual,Blanco,Autohero
TOYOTA,Rav4,TOYOTA Rav4 2.5l 220H Advance 4WD 5p.,35395,Híbrido,2020-01-01,12.0,222,5,Automático,Negro,D.L. Starbaix Gavà
VOLKSWAGEN,Passat,VOLKSWAGEN Passat Advance 1.6 TDI 120CV BMT 4p.,13850,Diésel,2016-01-01,81000.0,120,5,Manual,Gris,ALD Sevilla
SEAT,León,SEAT Leon ST 1.4 TSI 150cv ACT DSG7 StSp Style 5p.,13400,Gasolina,2014-01-01,42200.0,150,5,Automático,Blanco,Autoplanet
SEAT,León,SEAT Leon 2.0 TSI 213kW 290CV DSG7 StSp Cupra 5p.,30900,Gasolina,2019-01-01,7768.0,290,5,Automático,Azul,Huelva Wagen
CITROEN,C4 Cactus,CITROEN C4 Cactus PureTech 82cv Feel Fine 5p.,10500,Gasolina,2015-01-01,60000.0,82,5,Automático,Rojo,Garage 34 coches y furgonetas de ocasion
JEEP,Grand Cherokee,JEEP Grand Cherokee 3.0 V6 Diesel Overland 250 CV E6 5p.,35990,Diésel,2016-01-01,58700.0,250,5,Automático,Negro,Autos Junaiker
RENAULT,Captur,RENAULT Captur Zen TCe 66kW 90CV 5p.,15990,Gasolina,2019-01-01,7409.0,90,5,Manual,Blanco,Vidal de la Peña Automoviles
SEAT,León,SEAT Leon SP 1.5 TSI 110kW SS FR Go L 5p.,25600,Gasolina,2020-01-01,8.0,150,5,Manual,Blanco,Grupo Gedauto
CITROEN,C-Elysée,CITROEN CElysee PureTech 60KW 82CV Seduction 4p.,8500,Gasolina,2016-01-01,89999.0,82,5,Manual,Gris,Miña Car
CITROEN,C3,CITROEN C3 Puretech 82cv Live Edition 5p.,8295,Gasolina,2016-01-01,78000.0,82,5,Manual,Azul,VALENCIA-C
AUDI,A4,AUDI A4 Advanced 2.0 TDI 110kW150CV S tr Avant 5p.,28500,Diésel,2018-01-01,29664.0,150,5,Automático,Azul,Jarmauto.Concesionario Oficial Audi-Volkswagen
AUDI,A4,AUDI A4 2.0 TDI 110kW150CV 4p.,23000,Diésel,2016-01-01,82000.0,150,5,Manual,Blanco,f0c87344242693cbefc7b86877e84dca
OPEL,Insignia,OPEL Insignia 2.0 Turbo Start  Stop 4x4 Sportive 5p.,15990,Gasolina,2014-01-01,44000.0,250,5,Manual,Blanco,Quali Auto
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan RLine 2.0 TDI 110kW 150CV DSG 5p.,39300,Diésel,2021-01-01,1.0,150,5,Automático,Blanco,COMERCIAL DOYOUCAR
AUDI,Q3,AUDI Q3 Advanced 35 TDI 110kW 150CV S tronic 5p.,38035,Diésel,2021-01-01,3.0,150,5,Automático,Gris,Leioa Wagen Audi
BMW,Serie 3,BMW Serie 3 318d 4p.,30500,Diésel,2019-01-01,17464.0,150,5,Automático,Blanco,Bmw Vehinter
MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe MercedesAMG GLC 43 4MATIC 5p.,56500,Gasolina,2017-01-01,60600.0,367,5,Automático,Azul,Fourmotion Cars
CITROEN,C3 Aircross,CITROEN C3 Aircross BlueHDi 88kW 120CV SS EAT6 SHINE 5p.,16900,Diésel,2018-01-01,30514.0,120,5,Automático,Blanco,Talleres Ceferino
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 5p.,21900,Gasolina,2017-01-01,49800.0,122,5,Automático,Azul,955eaae06297579f298047f9262e105a
HYUNDAI,i30,HYUNDAI i30 I30 5P TGDI 1.0 120CV KLASS MY19 5p.,11990,Gasolina,2018-01-01,43320.0,120,5,Manual,Rojo,Ok Cars
SEAT,Arona,SEAT Arona 1.6 TDI 85kW 115CV Style Edition Eco 5p.,16990,Diésel,2019-01-01,6427.0,115,5,Manual,Azul,Tambo Motor
